,Tipover prob,predicted label
841,0.0005720201879739761,Not tip
842,0.0008611927623860538,Not tip
843,0.998099148273468,Not tip
844,0.025805043056607246,Not tip
845,0.02001229114830494,Not tip
846,0.07322022318840027,Not tip
847,0.02594730444252491,Not tip
848,0.004892983008176088,Not tip
849,0.0007978479843586683,Not tip
850,0.3773966133594513,Not tip
851,0.01454872079193592,Not tip
852,0.01672777719795704,Not tip
853,0.0025905678048729897,Not tip
854,0.0010049949632957578,Not tip
855,0.000712968991138041,Not tip
856,0.9937891364097595,Not tip
857,0.01792963221669197,Not tip
858,0.0005585392937064171,Not tip
859,0.0005880275857634842,Not tip
860,0.0005576451076194644,Not tip
861,0.000795521424151957,Not tip
862,0.0006116873701103032,Not tip
863,0.0007909276755526662,Not tip
864,0.0007684078882448375,Not tip
865,0.0007456422317773104,Not tip
866,0.0006689404835924506,Not tip
867,0.0006651404546573758,Not tip
868,0.8819252252578735,Not tip
869,0.9730775952339172,Not tip
870,0.0011777769541367888,Not tip
871,0.9910893440246582,Not tip
872,0.0006214446621015668,Not tip
873,0.0008761925273574889,Not tip
874,0.0005538022378459573,Not tip
875,0.0011683966731652617,Not tip
876,0.0005389446741901338,Not tip
877,0.018998883664608,Not tip
878,0.15774992108345032,Not tip
879,0.0009627646650187671,Not tip
880,0.0007742916350252926,Not tip
881,0.0006172818248160183,Not tip
882,0.001491397968493402,Not tip
883,0.0005624517216347158,Not tip
884,0.0005664007039740682,Not tip
885,0.0005656469729728997,Not tip
886,0.0005322845536284149,Not tip
887,0.4117546081542969,Not tip
888,0.0006374387303367257,Not tip
889,0.0009089754894375801,Not tip
890,0.0007811795803718269,Not tip
891,0.9634672999382019,Not tip
892,0.0005906532751396298,Not tip
893,0.693023145198822,Not tip
894,0.0005861910758540034,Not tip
895,0.3136385381221771,Not tip
896,0.0006536454311572015,Not tip
897,0.00495389848947525,Not tip
898,0.0006752731278538704,Not tip
899,0.003364958567544818,Not tip
900,0.0007088180864229798,Not tip
901,0.0007095976616255939,Not tip
902,0.006396477110683918,Not tip
903,0.023065483197569847,Not tip
904,0.0007191984914243221,Not tip
905,0.0007011820562183857,Not tip
906,0.8938328623771667,Not tip
907,0.0018126931972801685,Not tip
908,0.0008675307617522776,Not tip
909,0.0007531199371442199,Not tip
910,0.006647092290222645,Not tip
911,0.0005566772306337953,Not tip
912,0.026316683739423752,Not tip
913,0.15550829470157623,Not tip
914,0.0007350889500230551,Not tip
915,0.01765185408294201,Not tip
916,0.4552336633205414,Not tip
917,0.99790358543396,Not tip
918,0.0005779237253591418,Not tip
919,0.9872450232505798,Not tip
920,0.0007510650902986526,Not tip
921,0.9930434226989746,Not tip
922,0.0014943818096071482,Not tip
923,0.003998487256467342,Not tip
924,0.9855561852455139,Not tip
925,0.0021565209608525038,Not tip
926,0.9980748891830444,Not tip
927,0.07367711514234543,Not tip
928,0.0005310068372637033,Not tip
929,0.424980491399765,Not tip
930,0.09254642575979233,Not tip
931,0.9968677163124084,Not tip
932,0.0006692899041809142,Not tip
933,0.0005504783475771546,Not tip
934,0.0005546995671465993,Not tip
935,0.0005314038135111332,Not tip
936,0.9793581366539001,Not tip
937,0.03076256439089775,Not tip
938,0.0009127428638748825,Not tip
939,0.0009024273604154587,Not tip
940,0.000580127933062613,Not tip
941,0.007985538803040981,Not tip
942,0.0010850296821445227,Not tip
943,0.0005989387864246964,Not tip
944,0.0005348687409423292,Not tip
945,0.0009103682241402566,Not tip
946,0.0006481505115516484,Not tip
947,0.0024074031971395016,Not tip
948,0.31972602009773254,Not tip
949,0.0006633627926930785,Not tip
950,0.0005282547208480537,Not tip
951,0.0008409145521000028,Not tip
952,0.0014862988609820604,Not tip
953,0.0006376680685207248,Not tip
954,0.006475117988884449,Not tip
955,0.05060795322060585,Not tip
956,0.0005532208597287536,Not tip
957,0.0006364316795952618,Not tip
958,0.0009192098514176905,Not tip
959,0.7039124965667725,Not tip
960,0.0005931939813308418,Not tip
961,0.0005492144846357405,Not tip
962,0.0008828631835058331,Not tip
963,0.996178150177002,Not tip
964,0.0007672826177440584,Not tip
965,0.0006941943429410458,Not tip
966,0.0011130415368825197,Not tip
967,0.0029234816320240498,Not tip
968,0.0010415735887363553,Not tip
969,0.02942504920065403,Not tip
970,0.001048722886480391,Not tip
971,0.0006082610925659537,Not tip
972,0.00078691536327824,Not tip
973,0.002069467445835471,Not tip
974,0.0006661538500338793,Not tip
975,0.001336451736278832,Not tip
976,0.0015556990401819348,Not tip
977,0.0009692144230939448,Not tip
978,0.0006815302185714245,Not tip
979,0.0005697088199667633,Not tip
980,0.000574361183680594,Not tip
981,0.787074625492096,Not tip
982,0.0005569763015955687,Not tip
983,0.004385298117995262,Not tip
984,0.8301296830177307,Not tip
985,0.0005668646190315485,Not tip
986,0.11766798794269562,Not tip
987,0.004592470359057188,Not tip
988,0.0030555918347090483,Not tip
989,0.0007484236266463995,Not tip
990,0.9979694485664368,Not tip
991,0.0005330711137503386,Not tip
992,0.001118226209655404,Not tip
993,0.0017839090432971716,Not tip
994,0.0027052706573158503,Not tip
995,0.004969978705048561,Not tip
996,0.9557567238807678,Not tip
997,0.06615245342254639,Not tip
998,0.0005997858825139701,Not tip
999,0.0010381769388914108,Not tip
1000,0.0012425605673342943,Not tip
1001,0.0025384218897670507,Not tip
1002,0.0006364720175042748,Not tip
1003,0.9746463894844055,Not tip
1004,0.0005731569835916162,Not tip
1005,0.007766487076878548,Not tip
1006,0.0035506088752299547,Not tip
1007,0.0005450885510072112,Not tip
1008,0.011659234762191772,Not tip
1009,0.001481891144067049,Not tip
1010,0.0005412278696894646,Not tip
1011,0.0006122534396126866,Not tip
1012,0.0005686506628990173,Not tip
1013,0.0006350147887133062,Not tip
1014,0.0019753079395741224,Not tip
1015,0.0005504647269845009,Not tip
1016,0.0007444608490914106,Not tip
1017,0.0005468919989652932,Not tip
1018,0.0010845197830349207,Not tip
1019,0.0005713693099096417,Not tip
1020,0.0005274618160910904,Not tip
1021,0.002788809360936284,Not tip
1022,0.0009894053218886256,Not tip
1023,0.0015603097854182124,Not tip
1024,0.0006047039059922099,Not tip
1025,0.30120396614074707,Not tip
1026,0.006077406462281942,Not tip
1027,0.0005875496426597238,Not tip
1028,0.0006483380566351116,Not tip
1029,0.029435835778713226,Not tip
1030,0.0005319979973137379,Not tip
1031,0.04261147230863571,Not tip
1032,0.0005405332776717842,Not tip
1033,0.0005844610277563334,Not tip
1034,0.000592180818784982,Not tip
1035,0.5589749813079834,Not tip
1036,0.09045393019914627,Not tip
1037,0.1502268761396408,Not tip
1038,0.27194735407829285,Not tip
1039,0.0006990836700424552,Not tip
1040,0.0006295098573900759,Not tip
1041,0.0005529717891477048,Not tip
1042,0.0007467423565685749,Not tip
1043,0.0005641849129460752,Not tip
1044,0.0008620452717877924,Not tip
1045,0.0005951094790361822,Not tip
1046,0.9939332604408264,Not tip
1047,0.0006462325691245496,Not tip
1048,0.0005568180931732059,Not tip
1049,0.0006662278901785612,Not tip
1050,0.0007048837724141777,Not tip
1051,0.0028439967427402735,Not tip
1052,0.0005801520310342312,Not tip
1053,0.000594908487983048,Not tip
1054,0.06520425528287888,Not tip
1055,0.17806729674339294,Not tip
1056,0.0006444351165555418,Not tip
1057,0.0006331616314128041,Not tip
1058,0.0011426564306020737,Not tip
1059,0.0008407767745666206,Not tip
1060,0.0005549353663809597,Not tip
1061,0.0007007738458923995,Not tip
1062,0.000819605600554496,Not tip
1063,0.7833252549171448,Not tip
1064,0.0008661568281240761,Not tip
1065,0.0006174598238430917,Not tip
1066,0.004917766898870468,Not tip
1067,0.0022354405373334885,Not tip
1068,0.0008210610831156373,Not tip
1069,0.0006359056569635868,Not tip
1070,0.0012701640371233225,Not tip
1071,0.0005378394853323698,Not tip
1072,0.0005483132554218173,Not tip
1073,0.0005880668177269399,Not tip
1074,0.0005285146762616932,Not tip
1075,0.0005792734446004033,Not tip
1076,0.2540854215621948,Not tip
1077,0.0006195427849888802,Not tip
1078,0.0005819437792524695,Not tip
1079,0.0007688587065786123,Not tip
1080,0.0022469116374850273,Not tip
1081,0.8827579021453857,Not tip
1082,0.07664685696363449,Not tip
1083,0.0005372061859816313,Not tip
1084,0.8947252035140991,Not tip
1085,0.0009166097734123468,Not tip
1086,0.0012062783353030682,Not tip
1087,0.0009080522577278316,Not tip
1088,0.0006096040597185493,Not tip
1089,0.0005345443496480584,Not tip
1090,0.009583117440342903,Not tip
1091,0.9030100107192993,Not tip
1092,0.0006558307213708758,Not tip
1093,0.990323543548584,Not tip
1094,0.0005702909547835588,Not tip
1095,0.9960022568702698,Not tip
1096,0.12377142906188965,Not tip
1097,0.0006216045585460961,Not tip
1098,0.0059332456439733505,Not tip
1099,0.0007816666038706899,Not tip
1100,0.002627874491736293,Not tip
1101,0.0006213845335878432,Not tip
1102,0.008420192636549473,Not tip
1103,0.0005788567359559238,Not tip
1104,0.000608464062679559,Not tip
1105,0.00483474787324667,Not tip
1106,0.002953395014628768,Not tip
1107,0.8195982575416565,Not tip
1108,0.002802075119689107,Not tip
1109,0.0031832007225602865,Not tip
1110,0.0016321127768605947,Not tip
1111,0.29263296723365784,Not tip
1112,0.01387741044163704,Not tip
1113,0.0008665694622322917,Not tip
1114,0.0005545214517042041,Not tip
1115,0.0005637395661324263,Not tip
1116,0.0007059408817440271,Not tip
1117,0.021460555493831635,Not tip
1118,0.0006710804882459342,Not tip
1119,0.0022589077707380056,Not tip
1120,0.0005747143877670169,Not tip
1121,0.9951176643371582,Not tip
1122,0.0009961671894416213,Not tip
1123,0.0017153084045276046,Not tip
1124,0.000590942450799048,Not tip
1125,0.0006240669754333794,Not tip
1126,0.0016700950218364596,Not tip
1127,0.9983457326889038,Not tip
1128,0.0006151332054287195,Not tip
1129,0.0016877843299880624,Not tip
1130,0.0006111235707066953,Not tip
1131,0.28497371077537537,Not tip
1132,0.0006742326077073812,Not tip
1133,0.0005621336167678237,Not tip
1134,0.0008033805061131716,Not tip
1135,0.0005304996157065034,Not tip
1136,0.0010952095035463572,Not tip
1137,0.03186233341693878,Not tip
1138,0.025148088112473488,Not tip
1139,0.9972610473632812,Not tip
1140,0.0005734370788559318,Not tip
1141,0.0007183835841715336,Not tip
1142,0.019631292670965195,Not tip
1143,0.2557365894317627,Not tip
1144,0.0026713500265032053,Not tip
1145,0.0005788551061414182,Not tip
1146,0.9909691214561462,Not tip
1147,0.0005507577443495393,Not tip
1148,0.0007765356567688286,Not tip
1149,0.0005662668263539672,Not tip
1150,0.0005597101408056915,Not tip
1151,0.031959544867277145,Not tip
1152,0.0005377010675147176,Not tip
1153,0.0006940580788068473,Not tip
1154,0.28458356857299805,Not tip
1155,0.008250908926129341,Not tip
1156,0.0005646462086588144,Not tip
1157,0.0007992167957127094,Not tip
1158,0.0005614717374555767,Not tip
1159,0.0005618800059892237,Not tip
1160,0.0005807638517580926,Not tip
1161,0.0005512433126568794,Not tip
1162,0.9544967412948608,Not tip
1163,0.0005435922066681087,Not tip
1164,0.0006496916757896543,Not tip
1165,0.0005814011092297733,Not tip
1166,0.0006334187346510589,Not tip
1167,0.9976477026939392,Not tip
1168,0.14252065122127533,Not tip
1169,0.0005634215194731951,Not tip
1170,0.0006560898036696017,Not tip
1171,0.0005485372967086732,Not tip
1172,0.9979833364486694,Not tip
1173,0.000539790780749172,Not tip
1174,0.0006142049678601325,Not tip
1175,0.0007527116686105728,Not tip
1176,0.0006303281406871974,Not tip
1177,0.9944816827774048,Not tip
1178,0.2691933810710907,Not tip
1179,0.0006631027208641171,Not tip
1180,0.0006312549230642617,Not tip
1181,0.9930192828178406,Not tip
1182,0.0006155463634058833,Not tip
1183,0.0005970649654045701,Not tip
1184,0.04146287962794304,Not tip
1185,0.8347289562225342,Not tip
1186,0.0005538170225918293,Not tip
1187,0.9417957067489624,Not tip
1188,0.00060310959815979,Not tip
1189,0.0012990697287023067,Not tip
1190,0.0006177715258672833,Not tip
1191,0.0005376905319280922,Not tip
1192,0.0006211864529177547,Not tip
1193,0.02308117225766182,Not tip
1194,0.0005628209328278899,Not tip
1195,0.31488993763923645,Not tip
1196,0.016490958631038666,Not tip
1197,0.0007034473237581551,Not tip
1198,0.001054437248967588,Not tip
1199,0.008625589311122894,Not tip
1200,0.0005482455599121749,Not tip
1201,0.8412081003189087,Not tip
1202,0.06188398599624634,Not tip
1203,0.0006075363489799201,Not tip
1204,0.9973069429397583,Not tip
1205,0.0005978881963528693,Not tip
1206,0.0006322821136564016,Not tip
1207,0.9506380558013916,Not tip
1208,0.0011258722515776753,Not tip
1209,0.0005518157850019634,Not tip
1210,0.0006579247419722378,Not tip
1211,0.0006133199203759432,Not tip
1212,0.0006773581844754517,Not tip
1213,0.0005655338172800839,Not tip
1214,0.0007207858143374324,Not tip
1215,0.0005434983759187162,Not tip
1216,0.03791094198822975,Not tip
1217,0.000803366769105196,Not tip
1218,0.001057574525475502,Not tip
1219,0.000568404677323997,Not tip
1220,0.0005871813045814633,Not tip
1221,0.0006338369566947222,Not tip
1222,0.0017832425655797124,Not tip
1223,0.0006061424501240253,Not tip
1224,0.9463061094284058,Not tip
1225,0.00166977453045547,Not tip
1226,0.000630157592240721,Not tip
1227,0.0007105257245711982,Not tip
1228,0.0012600733898580074,Not tip
1229,0.0033667581155896187,Not tip
1230,0.0006604335503652692,Not tip
1231,0.005659730639308691,Not tip
1232,0.0006934088305570185,Not tip
1233,0.000669170287437737,Not tip
1234,0.0006202328368090093,Not tip
1235,0.9854996204376221,Not tip
1236,0.9892455339431763,Not tip
1237,0.0007154986960813403,Not tip
1238,0.0006313743069767952,Not tip
1239,0.9980384707450867,Not tip
1240,0.000635715143289417,Not tip
1241,0.5326581597328186,Not tip
1242,0.0006895445403642952,Not tip
1243,0.0005459849489852786,Not tip
1244,0.0013391025131568313,Not tip
1245,0.0011540512787178159,Not tip
1246,0.000563835259526968,Not tip
1247,0.0010107702109962702,Not tip
1248,0.0005384380929172039,Not tip
1249,0.000550706114154309,Not tip
1250,0.0006168989930301905,Not tip
1251,0.0005740482010878623,Not tip
1252,0.0005679969326592982,Not tip
1253,0.0006004826282151043,Not tip
1254,0.0009062194149009883,Not tip
1255,0.0007843109196983278,Not tip
1256,0.9951352477073669,Not tip
1257,0.001164524583145976,Not tip
1258,0.0005775340832769871,Not tip
1259,0.0006012665689922869,Not tip
1260,0.9977176189422607,Not tip
1261,0.0011838000500574708,Not tip
1262,0.19132980704307556,Not tip
1263,0.0007005507941357791,Not tip
1264,0.9968672394752502,Not tip
1265,0.0006539470632560551,Not tip
1266,0.000529915967490524,Not tip
1267,0.0007854376453906298,Not tip
1268,0.0005814398755319417,Not tip
1269,0.0008870278252288699,Not tip
1270,0.0005447831354103982,Not tip
1271,0.000687529391143471,Not tip
1272,0.010319027118384838,Not tip
1273,0.10796321928501129,Not tip
1274,0.03224709630012512,Not tip
1275,0.0007761691231280565,Not tip
1276,0.0005774691817350686,Not tip
1277,0.000825373106636107,Not tip
1278,0.0022606470156461,Not tip
1279,0.0005248687230050564,Not tip
1280,0.0006028077914379537,Not tip
1281,0.0005561896250583231,Not tip
1282,0.9542960524559021,Not tip
1283,0.04502669349312782,Not tip
1284,0.000747929560020566,Not tip
1285,0.42496582865715027,Not tip
1286,0.007515355944633484,Not tip
1287,0.002060582395642996,Not tip
1288,0.0017039929516613483,Not tip
1289,0.976511538028717,Not tip
1290,0.0007739876164123416,Not tip
1291,0.0011281321058049798,Not tip
1292,0.0008660255698487163,Not tip
1293,0.029017889872193336,Not tip
1294,0.837181568145752,Not tip
1295,0.9953932762145996,Not tip
1296,0.01222177967429161,Not tip
1297,0.9475753903388977,Not tip
1298,0.0005549314082600176,Not tip
1299,0.0005461874534375966,Not tip
1300,0.22892336547374725,Not tip
1301,0.9819281101226807,Not tip
1302,0.026287252083420753,Not tip
1303,0.02110079675912857,Not tip
1304,0.0015091159148141742,Not tip
1305,0.21955585479736328,Not tip
1306,0.0012640112545341253,Not tip
1307,0.0007229672628454864,Not tip
1308,0.06272292882204056,Not tip
1309,0.002649834146723151,Not tip
1310,0.011858735233545303,Not tip
1311,0.0005538318655453622,Not tip
1312,0.0007408677483908832,Not tip
1313,0.9977610111236572,Not tip
1314,0.0017014422919601202,Not tip
1315,0.9876965880393982,Not tip
1316,0.0010077039478346705,Not tip
1317,0.0005392022430896759,Not tip
1318,0.05694793164730072,Not tip
1319,0.0019429558888077736,Not tip
1320,0.0005587986670434475,Not tip
1321,0.9823020696640015,Not tip
1322,0.9844670295715332,Not tip
1323,0.0008498912793584168,Not tip
1324,0.0011305774096399546,Not tip
1325,0.004883708897978067,Not tip
1326,0.0006205399986356497,Not tip
1327,0.000546643219422549,Not tip
1328,0.9719955325126648,Not tip
1329,0.828417956829071,Not tip
1330,0.0006557035376317799,Not tip
1331,0.003191730473190546,Not tip
1332,0.0006743376143276691,Not tip
1333,0.0005957096000202,Not tip
1334,0.06675033271312714,Not tip
1335,0.0006068313959985971,Not tip
1336,0.9951707720756531,Not tip
1337,0.20542533695697784,Not tip
1338,0.0008293386199511588,Not tip
1339,0.0006573218270204961,Not tip
1340,0.003649643389508128,Not tip
1341,0.07124720513820648,Not tip
1342,0.000612524279858917,Not tip
1343,0.7949298024177551,Not tip
1344,0.0008038362138904631,Not tip
1345,0.0008544078445993364,Not tip
1346,0.5749735832214355,Not tip
1347,0.004333974793553352,Not tip
1348,0.0006461438024416566,Not tip
1349,0.0007407463272102177,Not tip
1350,0.0012558173621073365,Not tip
1351,0.0005756398313678801,Not tip
1352,0.0007871418492868543,Not tip
1353,0.0005897763185203075,Not tip
1354,0.0006420022691600025,Not tip
1355,0.9892471432685852,Not tip
1356,0.0005544661544263363,Not tip
1357,0.9694210886955261,Not tip
1358,0.0014889742014929652,Not tip
1359,0.0006737983785569668,Not tip
1360,0.0016972640296444297,Not tip
1361,0.0005595933180302382,Not tip
1362,0.0007813746342435479,Not tip
1363,0.0006481227464973927,Not tip
1364,0.0026850253343582153,Not tip
1365,0.000600523198954761,Not tip
1366,0.0006793687934987247,Not tip
1367,0.0006426300969906151,Not tip
1368,0.0008233205880969763,Not tip
1369,0.0008896213257685304,Not tip
1370,0.9966462254524231,Not tip
1371,0.0005556805990636349,Not tip
1372,0.0007802425534464419,Not tip
1373,0.01295332983136177,Not tip
1374,0.01087370328605175,Not tip
1375,0.004359307233244181,Not tip
1376,0.9959543943405151,Not tip
1377,0.000858440762385726,Not tip
1378,0.0006447244086302817,Not tip
1379,0.9978882670402527,Not tip
1380,0.9946005344390869,Not tip
1381,0.0008990621427074075,Not tip
1382,0.001085564843378961,Not tip
1383,0.005059410817921162,Not tip
1384,0.0005990220815874636,Not tip
1385,0.018655555322766304,Not tip
1386,0.000991867738775909,Not tip
1387,0.7046075463294983,Not tip
1388,0.07689248770475388,Not tip
1389,0.14281490445137024,Not tip
1390,0.0036369578447192907,Not tip
1391,0.0019105596002191305,Not tip
1392,0.057760853320360184,Not tip
1393,0.0005880433018319309,Not tip
1394,0.9612137079238892,Not tip
1395,0.002272782614454627,Not tip
1396,0.16095221042633057,Not tip
1397,0.0005786846741102636,Not tip
1398,0.0005512554198503494,Not tip
1399,0.006800738628953695,Not tip
1400,0.0022166534326970577,Not tip
1401,0.00522836297750473,Not tip
1402,0.0005452033947221935,Not tip
1403,0.0008245178614743054,Not tip
1404,0.0005588289932347834,Not tip
1405,0.9913994073867798,Not tip
1406,0.0006195170572027564,Not tip
1407,0.001814638962969184,Not tip
1408,0.0005418279324658215,Not tip
1409,0.000700682052411139,Not tip
1410,0.00884193740785122,Not tip
1411,0.0005496441735886037,Not tip
1412,0.0008058310486376286,Not tip
1413,0.0006107549997977912,Not tip
1414,0.0005869307206012309,Not tip
1415,0.0005386290140450001,Not tip
1416,0.0007245446904562414,Not tip
1417,0.0005651916726492345,Not tip
1418,0.023486029356718063,Not tip
1419,0.010904018767178059,Not tip
1420,0.0008498673560097814,Not tip
1421,0.0005706571973860264,Not tip
1422,0.0007769998046569526,Not tip
1423,0.0005544276209548116,Not tip
1424,0.504197359085083,Not tip
1425,0.991636335849762,Not tip
1426,0.9896408915519714,Not tip
1427,0.0006341572152450681,Not tip
1428,0.015819787979125977,Not tip
1429,0.016211112961173058,Not tip
1430,0.046526096761226654,Not tip
1431,0.0007472221623174846,Not tip
1432,0.45441368222236633,Not tip
1433,0.0016647634329274297,Not tip
1434,0.0005850122543051839,Not tip
1435,0.0007932377047836781,Not tip
1436,0.9976959824562073,Not tip
1437,0.0017505517462268472,Not tip
1438,0.000550868280697614,Not tip
1439,0.0006331607000902295,Not tip
1440,0.7698169946670532,Not tip
1441,0.000598226732108742,Not tip
1442,0.0007033324218355119,Not tip
1443,0.000618964375462383,Not tip
1444,0.22223345935344696,Not tip
1445,0.0008530399645678699,Not tip
1446,0.0006357284728437662,Not tip
1447,0.0007522391388192773,Not tip
1448,0.0006152167334221303,Not tip
1449,0.0005311660934239626,Not tip
1450,0.9971127510070801,Not tip
1451,0.0009475269471295178,Not tip
1452,0.0005843780818395317,Not tip
1453,0.014709929004311562,Not tip
1454,0.0005645477795042098,Not tip
1455,0.0024625537917017937,Not tip
1456,0.0008093485957942903,Not tip
1457,0.01226012036204338,Not tip
1458,0.000532862322870642,Not tip
1459,0.0005514546064659953,Not tip
1460,0.014991339296102524,Not tip
1461,0.0011062129633501172,Not tip
1462,0.04827063903212547,Not tip
1463,0.0007202612468972802,Not tip
1464,0.7782212495803833,Not tip
1465,0.0015562264015898108,Not tip
1466,0.0005597888375632465,Not tip
1467,0.005911920685321093,Not tip
1468,0.7552348971366882,Not tip
1469,0.00112374487798661,Not tip
1470,0.5990164875984192,Not tip
1471,0.0007663099677301943,Not tip
1472,0.001570083200931549,Not tip
1473,0.00057786371326074,Not tip
1474,0.04150330275297165,Not tip
1475,0.004077992867678404,Not tip
1476,0.7465401887893677,Not tip
1477,0.0009777051163837314,Not tip
1478,0.0006045212503522635,Not tip
1479,0.12777847051620483,Not tip
1480,0.0005457674851641059,Not tip
1481,0.0005857754731550813,Not tip
1482,0.7885758280754089,Not tip
1483,0.0005374379688873887,Not tip
1484,0.00223241257481277,Not tip
1485,0.0005815779441036284,Not tip
1486,0.0012054495746269822,Not tip
1487,0.0005322850774973631,Not tip
1488,0.0006554782739840448,Not tip
1489,0.6419126391410828,Not tip
1490,0.0014333814615383744,Not tip
1491,0.9483688473701477,Not tip
1492,0.0015588811365887523,Not tip
1493,0.0005321060307323933,Not tip
1494,0.002807551296427846,Not tip
1495,0.0005418582004494965,Not tip
1496,0.0028590236324816942,Not tip
1497,0.006954624783247709,Not tip
1498,0.19062596559524536,Not tip
1499,0.000699169875588268,Not tip
1500,0.0005570453940890729,Not tip
1501,0.8375046849250793,Not tip
1502,0.07984375208616257,Not tip
1503,0.007616667076945305,Not tip
1504,0.0008501394186168909,Not tip
1505,0.02392428182065487,Not tip
1506,0.0006590591510757804,Not tip
1507,0.001221938757225871,Not tip
1508,0.0006130972178652883,Not tip
1509,0.0006068667280487716,Not tip
1510,0.0011411394225433469,Not tip
1511,0.0005934609216637909,Not tip
1512,0.0007038463954813778,Not tip
1513,0.0009244974353350699,Not tip
1514,0.04139435663819313,Not tip
1515,0.0006044820183888078,Not tip
1516,0.44628313183784485,Not tip
1517,0.7211382985115051,Not tip
1518,0.00069668103242293,Not tip
1519,0.0007123835966922343,Not tip
1520,0.03048842027783394,Not tip
1521,0.0005968225887045264,Not tip
1522,0.0005397438071668148,Not tip
1523,0.0005817072815261781,Not tip
1524,0.0005866638966836035,Not tip
1525,0.01953195035457611,Not tip
1526,0.982776403427124,Not tip
1527,0.0005592904635705054,Not tip
1528,0.0005477379309013486,Not tip
1529,0.02875087969005108,Not tip
1530,0.9596268534660339,Not tip
1531,0.0006186234531924129,Not tip
1532,0.8995010256767273,Not tip
1533,0.12385033816099167,Not tip
1534,0.4980427622795105,Not tip
1535,0.001955173909664154,Not tip
1536,0.0010585245909169316,Not tip
1537,0.7118358016014099,Not tip
1538,0.014705678448081017,Not tip
1539,0.5801482796669006,Not tip
1540,0.0009347907034680247,Not tip
1541,0.0005233886186033487,Not tip
1542,0.0007896552560850978,Not tip
1543,0.19156904518604279,Not tip
1544,0.0006690788432024419,Not tip
1545,0.02947167307138443,Not tip
1546,0.47571614384651184,Not tip
1547,0.0007353180553764105,Not tip
1548,0.0006065093912184238,Not tip
1549,0.9845930933952332,Not tip
1550,0.0005570304929278791,Not tip
1551,0.00058934889966622,Not tip
1552,0.0005336022586561739,Not tip
1553,0.9133698344230652,Not tip
1554,0.0012547640362754464,Not tip
1555,0.0007071515428833663,Not tip
1556,0.0007517188205383718,Not tip
1557,0.34169164299964905,Not tip
1558,0.13448862731456757,Not tip
1559,0.0006516712019219995,Not tip
1560,0.14387451112270355,Not tip
1561,0.05458015576004982,Not tip
1562,0.0005375273176468909,Not tip
1563,0.0007540987571701407,Not tip
1564,0.0005383167299441993,Not tip
1565,0.0006855684332549572,Not tip
1566,0.7884768843650818,Not tip
1567,0.0006779804825782776,Not tip
1568,0.000975367147475481,Not tip
1569,0.0006627593538723886,Not tip
1570,0.0009419192792847753,Not tip
1571,0.0006471656961366534,Not tip
1572,0.0006501934258267283,Not tip
1573,0.0005628767539747059,Not tip
1574,0.9972395896911621,Not tip
1575,0.00058651965809986,Not tip
1576,0.0005648582591675222,Not tip
1577,0.9710884690284729,Not tip
1578,0.0016949090640991926,Not tip
1579,0.0006624618545174599,Not tip
1580,0.002569105476140976,Not tip
1581,0.0005833719042129815,Not tip
1582,0.0005762145738117397,Not tip
1583,0.000603843480348587,Not tip
1584,0.9952168464660645,Not tip
1585,0.001315241097472608,Not tip
1586,0.0005899913958273828,Not tip
1587,0.0011279418831691146,Not tip
1588,0.0006411856738850474,Not tip
1589,0.001081979600712657,Not tip
1590,0.0012338508386164904,Not tip
1591,0.000540062494110316,Not tip
1592,0.0006634222227148712,Not tip
1593,0.7116947174072266,Not tip
1594,0.0010181904071941972,Not tip
1595,0.0006274604238569736,Not tip
1596,0.0005909078172408044,Not tip
1597,0.0125879580155015,Not tip
1598,0.0034125696402043104,Not tip
1599,0.037520989775657654,Not tip
1600,0.0005654589040204883,Not tip
1601,0.0006969811511225998,Not tip
1602,0.000573580851778388,Not tip
1603,0.0005718364263884723,Not tip
1604,0.9981232285499573,Not tip
1605,0.0005944447475485504,Not tip
1606,0.0006010672659613192,Not tip
1607,0.001180854975245893,Not tip
1608,0.0006058086291886866,Not tip
1609,0.0005725438240915537,Not tip
1610,0.0006854162202216685,Not tip
1611,0.0010959842475131154,Not tip
1612,0.003506931010633707,Not tip
1613,0.0009871200891211629,Not tip
1614,0.000533152895513922,Not tip
1615,0.0005959791014902294,Not tip
1616,0.5599363446235657,Not tip
1617,0.0006478994619101286,Not tip
1618,0.0006523528718389571,Not tip
1619,0.0006324424175545573,Not tip
1620,0.0007785997004248202,Not tip
1621,0.0008659434970468283,Not tip
1622,0.004866373259574175,Not tip
1623,0.0005439488450065255,Not tip
1624,0.0006079029408283532,Not tip
1625,0.003644488984718919,Not tip
1626,0.0006177623872645199,Not tip
1627,0.10766083002090454,Not tip
1628,0.001118502696044743,Not tip
1629,0.997992992401123,Not tip
1630,0.0007907701074145734,Not tip
1631,0.0005577013944275677,Not tip
1632,0.0010235923109576106,Not tip
1633,0.025095991790294647,Not tip
1634,0.003914805129170418,Not tip
1635,0.0007743528112769127,Not tip
1636,0.09722302854061127,Not tip
1637,0.3976675271987915,Not tip
1638,0.0007448834949173033,Not tip
1639,0.0005546081229113042,Not tip
1640,0.000641262682620436,Not tip
1641,0.001097581465728581,Not tip
1642,0.07343926280736923,Not tip
1643,0.6988901495933533,Not tip
1644,0.0006119943573139608,Not tip
1645,0.0006533807027153671,Not tip
